source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,3,Аз подкрепям Асен Василев и ще гласувам за ППДБ!,анонимен,преди 2 дни,3,16,2026-04-11 17:08:30
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,2,Аз подкрепям Бойко Борисов и ще гласувам за ГЕРБ!,анонимен,преди 2 дни,17,4,2026-04-11 17:08:30
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717319-anton-kutev-ot-progresivna-balgariya-vseki-vtori-balgarin-podkrepya-radev,"Антон Кутев от ""Прогресивна България"": Всеки втори българин подкрепя Радев",08.04.2026 | 21:34 ч.,,1,"Аз също го подкрепям, да не съм луд да гласувам за мафиоти и айдуци!",Itso,преди 2 дни,0,20,2026-04-11 17:08:30
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,75,"Ах, то пък един авторитет!....:))))))",анонимен,преди 19 часа,0,0,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,74,P.S.S.Нищо не може да правиш като имаш липсващо еволюционно звено! Всичко пада като го няма! Като ключовия камък на римска арка! Дърпаш един падат всички! И камъкът дето го няма е Изкуството! Няма да кажа възпитано : Лека ви е нощ.....а вашатамамата .......че нашата яко я .....,Vol'Jin,преди 2 дни,0,3,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,73,"ГРОП е време да отиде там където му е мястото - в историята която НЕ ТРЯБВА да се повтаря. Връщане поне 15 години назад и конфискация на сметки, имущество ... включително на свързаните.",Мери,преди 2 дни,5,2,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,72,P.S. Много беше прав Павел Матев като напусна Народното събрание и каза: Тия вътре са психично болни! И не искат и да се лекуват даже!,Vol'Jin,преди 2 дни,3,1,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,71,"И като махнеш това дето осакатява, тогава мисли какво ще слагаш! Това дето си махнал преди време като например Валфдорф основа.....",Vol'Jin,преди 2 дни,0,2,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,70,"Аз приключвам , че съм се заканил до 19 дето са изборите, нема да гласувам ама Бочко като реши ментално да се изпусне в пелените - не да му ги сменям, а да му шибнаааа два три ментални шамара..... Ама на МОН да им кажа един лаф: Кога 15 световни експерти, международни изследвания като Пиза и Леонардо да ти кажат, че нещо е много сбъркано и много осакатяваш младежта земи та махнете тия простотииия, не та не.....заинатили се на моста като Пегасът на Пенчо Славейков - който е едно магаре!",Vol'Jin,преди 2 дни,0,2,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,69,"Не бе това е корпоративна бизнес логика бе бацета ....не ме интересува ляво ли е , дясно ли е.....интересува ме да работи как трябва.....",Vol'Jin,преди 2 дни,1,1,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,68,"Вие ми не разбрахте лафа - за процеса на Пастьор без който половината храна в магазина е с трайност един два дена, стандарта 440 за стомана - дето е международен стандарт за инструментална стомана и инструменти и лафа за правилата по пътищата! Само щото са подписани и вкарани от БКП като регулация и стандартизация да ги отменим! Има леви мерки, десни мерки и работещи меркииии мама ви......",Vol'Jin,преди 2 дни,0,1,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,67,"То глей сега в Западна Европа даже и в САЩ има такива понятия - леви социалистически мерни, десни капиталистически.....там до имат такива традиции, ама тука има православни мерки, маймунски мерки и много често, най-често Ганьооовски мерки , като на Ганьооовеца на снимката ..... И той като като Бай ви *** е Безсмъртен, ама за разлика от антигерой на Алеко, тоя може да бъде убит, ама много трудно и действията от последните 20 години.....",Vol'Jin,преди 2 дни,3,2,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,66,"Тоя дали си пази още партийната книжка. Уж народа го обича, а обикаля страната зад барикада от пазители за които плаща всеки българин. Имиджа на България го сваляш ти, като изпрати водопада да подписва договора на Тръмп с надеждата да отпадне магнитски. Ако изчезнете с НН имиджа ще се върне бързо защото няма да има мутри в управлението. Корупцията е достигнала незапомнени висоти заради вас. Калинките няма кой да ги уважава и да им има доверие. Оня Спецов какъв авторитет е, че е особ.управител",анонимен,преди 2 дни,7,4,2026-04-11 17:08:33
dnes.bg,https://www.dnes.bg/c/604-izbori-2026,https://www.dnes.bg/a/604-izbori-2026/717315-boyko-borisov-liberalnite-sredi-uronvat-avtoriteta-na-balgariya,Бойко Борисов: Либералните среди уронват авторитета на България,08.04.2026 | 20:00 ч.,,65,"Друга свинщина дето много ме развеселява всеки път като ги чуя! Левиии мерки, десни мерки!!!! Некви приказки дето са абсолютно без покритие..... Робският труд в публичното образование лява мярка ли беше или дясна или маймунскаааа?",Vol'Jin,преди 2 дни,3,2,2026-04-11 17:08:36
